,ResponseId,Condition,influencer_video,susceptfriend_score,vapenext6months_score,vapecurios_score,suscept_total,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,suscept_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,cigcan_30dayuse,credibility_median_binary
1348,R_5jdIgxnFl4WK1R2,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,15,1,0,0,1,1,0,1,video4_cred_fab,cred_fab,50,4,1.179485582,3,0,0,1
1349,R_5jdIgxnFl4WK1R2,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,15,1,0,0,1,1,0,1,video5_cred_mae,cred_mae,0,5,-0.978739575,3,0,0,0
1350,R_5jdIgxnFl4WK1R2,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,15,1,0,0,1,1,0,1,video6_cred_zanx,cred_zanx,8,6,-0.63342355,3,0,0,0
1351,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_aby,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video1_cred_aby,cred_aby,28,1,0.229866513,1,0,0,1
1352,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_anna,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video2_cred_anna,cred_anna,36,2,0.575182538,1,0,0,1
1353,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_cham,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video3_cred_cham,cred_cham,47,3,1.049992072,1,0,0,1
1354,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_fab,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video4_cred_fab,cred_fab,29,4,0.273031016,1,0,0,1
1355,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_mae,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video5_cred_mae,cred_mae,20,5,-0.115449513,1,0,0,1
1356,R_5kM8yFH3bwxRVN3,Old Treat,vapefriend_zanx,4,4,3,1,Female,No,16,0,1,0,0,0,0,1,video6_cred_zanx,cred_zanx,41,6,0.791005053,1,0,0,1
1357,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,0,0,1,1,video1_cred_aby,cred_aby,50,1,1.179485582,1,0,0,1
1358,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_anna,3,3,3,1,Female,Yes,14,0,0,0,0,0,1,1,video2_cred_anna,cred_anna,51,2,1.222650085,1,0,0,1
1359,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_cham,3,3,3,1,Female,Yes,14,0,0,0,0,0,1,1,video3_cred_cham,cred_cham,39,3,0.704676047,1,0,0,1
1360,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_fab,3,4,4,1,Female,Yes,14,0,0,0,0,0,1,1,video4_cred_fab,cred_fab,40,4,0.74784055,1,0,0,1
1361,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_mae,3,3,3,1,Female,Yes,14,0,0,0,0,0,1,1,video5_cred_mae,cred_mae,73,5,2.172269154,1,0,0,1
1362,R_5ko3nW0IyZQuk4p,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,39,6,0.704676047,1,0,0,1
1363,R_5l5m1GptmiER9Rt,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,10,1,-0.547094544,1,0,0,0
1364,R_5l5m1GptmiER9Rt,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,35,2,0.532018035,1,0,0,1
1365,R_5l5m1GptmiER9Rt,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,16,3,-0.288107525,1,0,0,1
1366,R_5l5m1GptmiER9Rt,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,7,4,-0.676588053,1,0,0,0
1367,R_5l5m1GptmiER9Rt,Old Control,vapefriend_mae,4,4,3,1,Female,Yes,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,32,5,0.402524525,1,0,0,1
1368,R_5l5m1GptmiER9Rt,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,8,6,-0.63342355,1,0,0,0
1369,R_5li653RibNBPh96,Young Treat,vapefriend_aby,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,40,1,0.74784055,1,0,0,1
1370,R_5li653RibNBPh96,Young Treat,vapefriend_anna,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,10,2,-0.547094544,1,0,0,0
1371,R_5li653RibNBPh96,Young Treat,vapefriend_cham,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,10,3,-0.547094544,1,0,0,0
1372,R_5li653RibNBPh96,Young Treat,vapefriend_fab,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,50,4,1.179485582,1,0,0,1
1373,R_5li653RibNBPh96,Young Treat,vapefriend_mae,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,50,5,1.179485582,1,0,0,1
1374,R_5li653RibNBPh96,Young Treat,vapefriend_zanx,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,30,6,0.316195519,1,0,0,1
1375,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_aby,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
1376,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_anna,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video2_cred_anna,cred_anna,20,2,-0.115449513,1,0,0,1
1377,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_cham,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video3_cred_cham,cred_cham,13,3,-0.417601034,1,0,0,0
1378,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_fab,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video4_cred_fab,cred_fab,12,4,-0.460765538,1,0,0,0
1379,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_mae,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video5_cred_mae,cred_mae,15,5,-0.331272028,1,0,0,1
1380,R_5n6j3dJhyEIt64G,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,16,0,1,1,0,0,1,0,video6_cred_zanx,cred_zanx,8,6,-0.63342355,1,0,0,0
1381,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_aby,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,48,1,1.093156575,1,1,1,1
1382,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_anna,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,41,2,0.791005053,1,1,1,1
1383,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_cham,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,44,3,0.920498563,1,1,1,1
1384,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_fab,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,37,4,0.618347041,1,1,1,1
1385,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_mae,3,3,3,1,Male,Yes,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,17,5,-0.244943022,1,1,1,1
1386,R_5n8XhrCtOpeNkSZ,Young Control,vapefriend_zanx,2,3,2,1,Male,Yes,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,47,6,1.049992072,1,1,1,1
1387,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_aby,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video1_cred_aby,cred_aby,12,1,-0.460765538,3,0,0,0
1388,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_anna,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video2_cred_anna,cred_anna,14,2,-0.374436531,3,0,0,1
1389,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_cham,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video3_cred_cham,cred_cham,11,3,-0.503930041,3,0,0,0
1390,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_fab,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video4_cred_fab,cred_fab,9,4,-0.590259047,3,0,0,0
1391,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_mae,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video5_cred_mae,cred_mae,12,5,-0.460765538,3,0,0,0
1392,R_5nr2GXLcm7Vvt8b,Young Control,vapefriend_zanx,4,4,4,0,Male,NA,15,0,0,0,0,1,1,0,video6_cred_zanx,cred_zanx,13,6,-0.417601034,3,0,0,0
1393,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video1_cred_aby,cred_aby,1,1,-0.935575072,1,0,0,0
1394,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_anna,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video2_cred_anna,cred_anna,1.5,2,-0.913992821,1,0,0,0
1395,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_cham,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video3_cred_cham,cred_cham,1,3,-0.935575072,1,0,0,0
1396,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_fab,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video4_cred_fab,cred_fab,1,4,-0.935575072,1,0,0,0
1397,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_mae,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video5_cred_mae,cred_mae,1,5,-0.935575072,1,0,0,0
1398,R_5o7rf9Jnn2f9xoT,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,1,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1399,R_5pPrrqfNkOJOabY,Young Control,vapefriend_aby,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,7,1,-0.676588053,1,0,0,0
1400,R_5pPrrqfNkOJOabY,Young Control,vapefriend_anna,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,1,2,-0.935575072,1,0,0,0
1401,R_5pPrrqfNkOJOabY,Young Control,vapefriend_cham,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,3,3,-0.849246066,1,0,0,0
1402,R_5pPrrqfNkOJOabY,Young Control,vapefriend_fab,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,6,4,-0.719752556,1,0,0,0
1403,R_5pPrrqfNkOJOabY,Young Control,vapefriend_mae,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,25,5,0.100373003,1,0,0,1
1404,R_5pPrrqfNkOJOabY,Young Control,vapefriend_zanx,4,4,4,0,Male,Yes,17,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,1,6,-0.935575072,1,0,0,0
1405,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_aby,3,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video1_cred_aby,cred_aby,30,1,0.316195519,1,0,0,1
1406,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_anna,2,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video2_cred_anna,cred_anna,24,2,0.0572085,1,0,0,1
1407,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_cham,3,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video3_cred_cham,cred_cham,15,3,-0.331272028,1,0,0,1
1408,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_fab,2,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video4_cred_fab,cred_fab,20,4,-0.115449513,1,0,0,1
1409,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_mae,3,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video5_cred_mae,cred_mae,25,5,0.100373003,1,0,0,1
1410,R_5pnZxjsvI52mh1v,Young Treat,vapefriend_zanx,3,3,2,1,Female,Yes,15,0,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,20,6,-0.115449513,1,0,0,1
1411,R_5q1zObvm5cmXah3,Young Treat,vapefriend_aby,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,0,1,-0.978739575,3,0,0,0
1412,R_5q1zObvm5cmXah3,Young Treat,vapefriend_anna,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,0,2,-0.978739575,3,0,0,0
1413,R_5q1zObvm5cmXah3,Young Treat,vapefriend_cham,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,10,3,-0.547094544,3,0,0,0
1414,R_5q1zObvm5cmXah3,Young Treat,vapefriend_fab,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,0,4,-0.978739575,3,0,0,0
1415,R_5q1zObvm5cmXah3,Young Treat,vapefriend_mae,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,40,5,0.74784055,3,0,0,1
1416,R_5q1zObvm5cmXah3,Young Treat,vapefriend_zanx,4,4,4,0,Female,Yes,16,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,3,0,0,0
1417,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_aby,4,4,4,0,Female,Yes,14,0,0,0,0,0,0,0,video1_cred_aby,cred_aby,NA,1,NA,NA,0,0,NA
1418,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_anna,4,4,4,0,Female,Yes,14,0,0,0,0,0,0,0,video2_cred_anna,cred_anna,NA,2,NA,NA,0,0,NA
1419,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_cham,NA,4,4,NA,Female,Yes,14,0,0,0,0,0,0,0,video3_cred_cham,cred_cham,NA,3,NA,NA,0,0,NA
1420,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_fab,4,4,4,0,Female,Yes,14,0,0,0,0,0,0,0,video4_cred_fab,cred_fab,NA,4,NA,NA,0,0,NA
1421,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_mae,4,4,4,0,Female,Yes,14,0,0,0,0,0,0,0,video5_cred_mae,cred_mae,NA,5,NA,NA,0,0,NA
1422,R_5qNWwPkKyzCJY7m,Young Treat,vapefriend_zanx,4,4,4,0,Female,Yes,14,0,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,NA,6,NA,NA,0,0,NA
1423,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_aby,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,1,1,-0.935575072,1,0,0,0
1424,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_anna,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,1,2,-0.935575072,1,0,0,0
1425,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_cham,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,1,3,-0.935575072,1,0,0,0
1426,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_fab,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,1,4,-0.935575072,1,0,0,0
1427,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_mae,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,4,5,-0.806081563,1,0,0,0
1428,R_5qfl0b8ekiBFfLM,Old Control,vapefriend_zanx,4,4,4,0,Male,No,14,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,2,6,-0.892410569,1,0,0,0
1429,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_aby,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
1430,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_anna,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
1431,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_cham,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
1432,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_fab,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
1433,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_mae,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
1434,R_5qkEOQiiQiSWZ1t,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,16,1,0,0,0,0,1,0,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1435,R_5qlg72uEVFc3EbO,Old Control,vapefriend_aby,3,4,3,1,Female,Yes,15,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,1,1,-0.935575072,1,0,0,0
1436,R_5qlg72uEVFc3EbO,Old Control,vapefriend_anna,3,4,4,1,Female,Yes,15,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,5,2,-0.76291706,1,0,0,0
1437,R_5qlg72uEVFc3EbO,Old Control,vapefriend_cham,3,4,2,1,Female,Yes,15,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,20,3,-0.115449513,1,0,0,1
1438,R_5qlg72uEVFc3EbO,Old Control,vapefriend_fab,3,4,4,1,Female,Yes,15,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,50,4,1.179485582,1,0,0,1
1439,R_5qlg72uEVFc3EbO,Old Control,vapefriend_mae,3,4,4,1,Female,Yes,15,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,5,5,-0.76291706,1,0,0,0
1440,R_5qlg72uEVFc3EbO,Old Control,vapefriend_zanx,4,4,4,0,Female,Yes,15,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,10,6,-0.547094544,1,0,0,0
1441,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_aby,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video1_cred_aby,cred_aby,4,1,-0.806081563,1,0,0,0
1442,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_anna,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video2_cred_anna,cred_anna,4,2,-0.806081563,1,0,0,0
1443,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_cham,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video3_cred_cham,cred_cham,5,3,-0.76291706,1,0,0,0
1444,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_fab,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video4_cred_fab,cred_fab,2,4,-0.892410569,1,0,0,0
1445,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_mae,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video5_cred_mae,cred_mae,4,5,-0.806081563,1,0,0,0
1446,R_5rJ3tm4jDxlTGh0,Old Treat,vapefriend_zanx,4,4,4,0,Female,No,15,0,1,0,0,0,0,0,video6_cred_zanx,cred_zanx,1,6,-0.935575072,1,0,0,0
1447,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_aby,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video1_cred_aby,cred_aby,0,1,-0.978739575,1,1,1,0
1448,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_anna,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video2_cred_anna,cred_anna,6,2,-0.719752556,1,1,1,0
1449,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_cham,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video3_cred_cham,cred_cham,4,3,-0.806081563,1,1,1,0
1450,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_fab,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video4_cred_fab,cred_fab,13,4,-0.417601034,1,1,1,0
1451,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_mae,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video5_cred_mae,cred_mae,20,5,-0.115449513,1,1,1,1
1452,R_5rNIcZXLrt0YPx7,Young Treat,vapefriend_zanx,4,4,4,0,Female,No,17,1,0,0,0,0,0,0,video6_cred_zanx,cred_zanx,14,6,-0.374436531,1,1,1,1
1453,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_aby,4,4,4,0,Male,Yes,15,0,0,0,1,1,0,1,video1_cred_aby,cred_aby,NA,1,NA,2,0,0,NA
1454,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_anna,4,4,4,0,Male,Yes,15,0,0,0,1,1,0,1,video2_cred_anna,cred_anna,11.5,2,-0.482347789,2,0,0,0
1455,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_cham,4,4,4,0,Male,Yes,15,0,0,0,1,1,0,1,video3_cred_cham,cred_cham,17,3,-0.244943022,2,0,0,1
1456,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_fab,4,4,4,0,Male,Yes,15,0,0,0,1,1,0,1,video4_cred_fab,cred_fab,9,4,-0.590259047,2,0,0,0
1457,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_mae,3,4,4,1,Male,Yes,15,0,0,0,1,1,0,1,video5_cred_mae,cred_mae,17,5,-0.244943022,2,0,0,1
1458,R_5rkbVgb0cEHSOAv,Old Treat,vapefriend_zanx,4,4,4,0,Male,Yes,15,0,0,0,1,1,0,1,video6_cred_zanx,cred_zanx,NA,6,NA,2,0,0,NA
1459,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_aby,4,4,4,0,Male,No,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,30,1,0.316195519,2,0,0,1
1460,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_anna,3,3,4,1,Male,No,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,20,2,-0.115449513,2,0,0,1
1461,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_cham,3,3,4,1,Male,No,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,40,3,0.74784055,2,0,0,1
1462,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_fab,3,3,4,1,Male,No,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,13,4,-0.417601034,2,0,0,0
1463,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_mae,3,3,4,1,Male,No,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,10,5,-0.547094544,2,0,0,0
1464,R_5sLYH6kSMMAMPJv,Young Control,vapefriend_zanx,3,3,4,1,Male,No,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,20,6,-0.115449513,2,0,0,1
1465,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_aby,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
1466,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_anna,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video2_cred_anna,cred_anna,0,2,-0.978739575,1,0,0,0
1467,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_cham,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-0.978739575,1,0,0,0
1468,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_fab,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video4_cred_fab,cred_fab,0,4,-0.978739575,1,0,0,0
1469,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_mae,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video5_cred_mae,cred_mae,0,5,-0.978739575,1,0,0,0
1470,R_5t2PN1qJ4dCR7Zn,Old Treat,vapefriend_zanx,4,4,4,0,Female,Yes,16,0,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1471,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_aby,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video1_cred_aby,cred_aby,0,1,-0.978739575,1,0,0,0
1472,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_anna,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video2_cred_anna,cred_anna,24,2,0.0572085,1,0,0,1
1473,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_cham,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video3_cred_cham,cred_cham,14,3,-0.374436531,1,0,0,1
1474,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_fab,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video4_cred_fab,cred_fab,47,4,1.049992072,1,0,0,1
1475,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_mae,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video5_cred_mae,cred_mae,3,5,-0.849246066,1,0,0,0
1476,R_5uvNg9D2CEkiGIh,Old Control,vapefriend_zanx,2,3,2,1,Female,No,17,0,0,1,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-0.978739575,1,0,0,0
1477,R_5xRelK21FGuU4zi,Old Treat,vapefriend_aby,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,42,1,0.834169557,1,1,1,1
1478,R_5xRelK21FGuU4zi,Old Treat,vapefriend_anna,2,2,3,1,Male,Yes,16,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,45,2,0.963663066,1,1,1,1
1479,R_5xRelK21FGuU4zi,Old Treat,vapefriend_cham,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,45,3,0.963663066,1,1,1,1
1480,R_5xRelK21FGuU4zi,Old Treat,vapefriend_fab,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,38,4,0.661511544,1,1,1,1
1481,R_5xRelK21FGuU4zi,Old Treat,vapefriend_mae,2,2,2,1,Male,Yes,16,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,42,5,0.834169557,1,1,1,1
1482,R_5xRelK21FGuU4zi,Old Treat,vapefriend_zanx,2,3,2,1,Male,Yes,16,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,53,6,1.308979091,1,1,1,1
1483,R_5xYpiVqKi091GWk,Young Control,vapefriend_aby,3,3,2,1,Female,No,16,0,1,0,0,0,1,1,video1_cred_aby,cred_aby,50,1,1.179485582,1,0,0,1
1484,R_5xYpiVqKi091GWk,Young Control,vapefriend_anna,3,3,3,1,Female,No,16,0,1,0,0,0,1,1,video2_cred_anna,cred_anna,50,2,1.179485582,1,0,0,1
1485,R_5xYpiVqKi091GWk,Young Control,vapefriend_cham,3,3,4,1,Female,No,16,0,1,0,0,0,1,1,video3_cred_cham,cred_cham,30,3,0.316195519,1,0,0,1
1486,R_5xYpiVqKi091GWk,Young Control,vapefriend_fab,3,3,3,1,Female,No,16,0,1,0,0,0,1,1,video4_cred_fab,cred_fab,10,4,-0.547094544,1,0,0,0
