,ResponseId,Condition,influencer_video,harm_score,harm_score_factor,Condition,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,harmvape_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,harm_pretest_binary,credibility_median_binary
2580,R_61gcvXsnrAthsdG,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,17,0,0,0,1,0,1,1,video6_cred_zanx,cred_zanx,80,6,1.698694468,1,1,0,1
2581,R_61n5Q78iBGLzXmA,Old Control,harm_aby,2,2,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video1_cred_aby,cred_aby,35,1,0.116265577,1,0,0,1
2582,R_61n5Q78iBGLzXmA,Old Control,harm_anna,2,2,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video2_cred_anna,cred_anna,26,2,-0.200220201,1,0,0,1
2583,R_61n5Q78iBGLzXmA,Old Control,harm_cham,1,1,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video3_cred_cham,cred_cham,44,3,0.432751355,1,0,0,1
2584,R_61n5Q78iBGLzXmA,Old Control,harm_fab,1,1,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video4_cred_fab,cred_fab,33,4,0.045935404,1,0,0,1
2585,R_61n5Q78iBGLzXmA,Old Control,harm_mae,1,1,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video5_cred_mae,cred_mae,22,5,-0.340880547,1,0,0,0
2586,R_61n5Q78iBGLzXmA,Old Control,harm_zanx,1,1,Old Control,Female,Yes,17,0,1,0,0,0,1,1,video6_cred_zanx,cred_zanx,16,6,-0.551871066,1,0,0,0
2587,R_623L7ddTYPfMxzh,Old Control,harm_aby,3,3,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video1_cred_aby,cred_aby,30,1,-0.059559855,1,1,1,1
2588,R_623L7ddTYPfMxzh,Old Control,harm_anna,3,3,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video2_cred_anna,cred_anna,33,2,0.045935404,1,1,1,1
2589,R_623L7ddTYPfMxzh,Old Control,harm_cham,3,3,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video3_cred_cham,cred_cham,31,3,-0.024394769,1,1,1,1
2590,R_623L7ddTYPfMxzh,Old Control,harm_fab,3,3,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video4_cred_fab,cred_fab,42,4,0.362421182,1,1,1,1
2591,R_623L7ddTYPfMxzh,Old Control,harm_mae,3,3,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video5_cred_mae,cred_mae,48,5,0.573411701,1,1,1,1
2592,R_623L7ddTYPfMxzh,Old Control,harm_zanx,4,4,Old Control,Female,Yes,17,0,0,0,1,1,1,3,video6_cred_zanx,cred_zanx,21,6,-0.376045634,1,1,1,0
2593,R_62798iphSgF6eFb,Old Treat,harm_aby,2,2,Old Treat,Male,No,17,1,0,0,0,0,0,4,video1_cred_aby,cred_aby,81,1,1.733859554,1,0,1,1
2594,R_62798iphSgF6eFb,Old Treat,harm_anna,3,3,Old Treat,Male,No,17,1,0,0,0,0,0,4,video2_cred_anna,cred_anna,67,2,1.241548344,1,0,1,1
2595,R_62798iphSgF6eFb,Old Treat,harm_cham,2,2,Old Treat,Male,No,17,1,0,0,0,0,0,4,video3_cred_cham,cred_cham,80,3,1.698694468,1,0,1,1
2596,R_62798iphSgF6eFb,Old Treat,harm_fab,3,3,Old Treat,Male,No,17,1,0,0,0,0,0,4,video4_cred_fab,cred_fab,75,4,1.522869035,1,0,1,1
2597,R_62798iphSgF6eFb,Old Treat,harm_mae,3,3,Old Treat,Male,No,17,1,0,0,0,0,0,4,video5_cred_mae,cred_mae,79,5,1.663529381,1,0,1,1
2598,R_62798iphSgF6eFb,Old Treat,harm_zanx,2,2,Old Treat,Male,No,17,1,0,0,0,0,0,4,video6_cred_zanx,cred_zanx,73,6,1.452538862,1,0,1,1
2599,R_62LuMrKeuofdQUT,Young Treat,harm_aby,NA,NA,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video1_cred_aby,cred_aby,20,1,-0.41121072,1,0,NA,0
2600,R_62LuMrKeuofdQUT,Young Treat,harm_anna,1,1,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video2_cred_anna,cred_anna,7,2,-0.868356844,1,0,NA,0
2601,R_62LuMrKeuofdQUT,Young Treat,harm_cham,NA,NA,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video3_cred_cham,cred_cham,33,3,0.045935404,1,0,NA,1
2602,R_62LuMrKeuofdQUT,Young Treat,harm_fab,1,1,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video4_cred_fab,cred_fab,7,4,-0.868356844,1,0,NA,0
2603,R_62LuMrKeuofdQUT,Young Treat,harm_mae,1,1,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video5_cred_mae,cred_mae,11,5,-0.727696498,1,0,NA,0
2604,R_62LuMrKeuofdQUT,Young Treat,harm_zanx,NA,NA,Young Treat,Female,Yes,16,0,0,1,1,0,1,NA,video6_cred_zanx,cred_zanx,17,6,-0.516705979,1,0,NA,0
2605,R_62MfLXxTN0P8K71,Young Treat,harm_aby,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,53,1,0.749237133,3,0,0,1
2606,R_62MfLXxTN0P8K71,Young Treat,harm_anna,3,3,Young Treat,Female,No,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,41,2,0.327256096,3,0,0,1
2607,R_62MfLXxTN0P8K71,Young Treat,harm_cham,4,4,Young Treat,Female,No,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,61,3,1.030557825,3,0,0,1
2608,R_62MfLXxTN0P8K71,Young Treat,harm_fab,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,33,4,0.045935404,3,0,0,1
2609,R_62MfLXxTN0P8K71,Young Treat,harm_mae,2,2,Young Treat,Female,No,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,40,5,0.292091009,3,0,0,1
2610,R_62MfLXxTN0P8K71,Young Treat,harm_zanx,3,3,Young Treat,Female,No,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,41,6,0.327256096,3,0,0,1
2611,R_62Rw1MkOmG9mu5Y,Young Treat,harm_aby,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video1_cred_aby,cred_aby,19,1,-0.446375807,2,0,0,0
2612,R_62Rw1MkOmG9mu5Y,Young Treat,harm_anna,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video2_cred_anna,cred_anna,13,2,-0.657366325,2,0,0,0
2613,R_62Rw1MkOmG9mu5Y,Young Treat,harm_cham,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video3_cred_cham,cred_cham,15,3,-0.587036152,2,0,0,0
2614,R_62Rw1MkOmG9mu5Y,Young Treat,harm_fab,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video4_cred_fab,cred_fab,25,4,-0.235385288,2,0,0,1
2615,R_62Rw1MkOmG9mu5Y,Young Treat,harm_mae,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video5_cred_mae,cred_mae,22,5,-0.340880547,2,0,0,0
2616,R_62Rw1MkOmG9mu5Y,Young Treat,harm_zanx,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,40,6,0.292091009,2,0,0,1
2617,R_62aL7c0H0mR0xFB,Old Treat,harm_aby,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video1_cred_aby,cred_aby,55,1,0.819567306,1,0,0,1
2618,R_62aL7c0H0mR0xFB,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video2_cred_anna,cred_anna,NA,2,NA,1,0,0,NA
2619,R_62aL7c0H0mR0xFB,Old Treat,harm_cham,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video3_cred_cham,cred_cham,NA,3,NA,1,0,0,NA
2620,R_62aL7c0H0mR0xFB,Old Treat,harm_fab,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
2621,R_62aL7c0H0mR0xFB,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video5_cred_mae,cred_mae,NA,5,NA,1,0,0,NA
2622,R_62aL7c0H0mR0xFB,Old Treat,harm_zanx,2,2,Old Treat,Female,Yes,15,0,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,NA,6,NA,1,0,0,NA
2623,R_647QxrUJw8hkzVa,Old Treat,harm_aby,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video1_cred_aby,cred_aby,50,1,0.643741874,1,0,1,1
2624,R_647QxrUJw8hkzVa,Old Treat,harm_anna,4,4,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video2_cred_anna,cred_anna,25,2,-0.235385288,1,0,1,1
2625,R_647QxrUJw8hkzVa,Old Treat,harm_cham,3,3,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video3_cred_cham,cred_cham,46,3,0.503081528,1,0,1,1
2626,R_647QxrUJw8hkzVa,Old Treat,harm_fab,4,4,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video4_cred_fab,cred_fab,29,4,-0.094724942,1,0,1,1
2627,R_647QxrUJw8hkzVa,Old Treat,harm_mae,4,4,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video5_cred_mae,cred_mae,37,5,0.18659575,1,0,1,1
2628,R_647QxrUJw8hkzVa,Old Treat,harm_zanx,2,2,Old Treat,Female,Yes,15,1,0,0,0,0,0,3,video6_cred_zanx,cred_zanx,40,6,0.292091009,1,0,1,1
2629,R_64sn6myMrezmXO9,Old Control,harm_aby,3,3,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video1_cred_aby,cred_aby,64,1,1.136053084,1,1,1,1
2630,R_64sn6myMrezmXO9,Old Control,harm_anna,3,3,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video2_cred_anna,cred_anna,70,2,1.347043603,1,1,1,1
2631,R_64sn6myMrezmXO9,Old Control,harm_cham,2,2,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video3_cred_cham,cred_cham,70.5,3,1.364626146,1,1,1,1
2632,R_64sn6myMrezmXO9,Old Control,harm_fab,2,2,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video4_cred_fab,cred_fab,67,4,1.241548344,1,1,1,1
2633,R_64sn6myMrezmXO9,Old Control,harm_mae,3,3,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video5_cred_mae,cred_mae,63,5,1.100887998,1,1,1,1
2634,R_64sn6myMrezmXO9,Old Control,harm_zanx,2,2,Old Control,Male,Yes,15,0,0,0,0,1,1,3,video6_cred_zanx,cred_zanx,63,6,1.100887998,1,1,1,1
2635,R_65zP8sz0rhlHqrB,Young Control,harm_aby,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video1_cred_aby,cred_aby,12,1,-0.692531412,1,0,0,0
2636,R_65zP8sz0rhlHqrB,Young Control,harm_anna,2,2,Young Control,Male,No,17,0,1,0,0,0,1,2,video2_cred_anna,cred_anna,6,2,-0.903521931,1,0,0,0
2637,R_65zP8sz0rhlHqrB,Young Control,harm_cham,4,4,Young Control,Male,No,17,0,1,0,0,0,1,2,video3_cred_cham,cred_cham,7,3,-0.868356844,1,0,0,0
2638,R_65zP8sz0rhlHqrB,Young Control,harm_fab,2,2,Young Control,Male,No,17,0,1,0,0,0,1,2,video4_cred_fab,cred_fab,6,4,-0.903521931,1,0,0,0
2639,R_65zP8sz0rhlHqrB,Young Control,harm_mae,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video5_cred_mae,cred_mae,10,5,-0.762861585,1,0,0,0
2640,R_65zP8sz0rhlHqrB,Young Control,harm_zanx,3,3,Young Control,Male,No,17,0,1,0,0,0,1,2,video6_cred_zanx,cred_zanx,9,6,-0.798026671,1,0,0,0
2641,R_664GesTxyeI46c9,Old Treat,harm_aby,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video1_cred_aby,cred_aby,50,1,0.643741874,1,1,0,1
2642,R_664GesTxyeI46c9,Old Treat,harm_anna,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video2_cred_anna,cred_anna,NA,2,NA,1,1,0,NA
2643,R_664GesTxyeI46c9,Old Treat,harm_cham,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video3_cred_cham,cred_cham,50,3,0.643741874,1,1,0,1
2644,R_664GesTxyeI46c9,Old Treat,harm_fab,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video4_cred_fab,cred_fab,50,4,0.643741874,1,1,0,1
2645,R_664GesTxyeI46c9,Old Treat,harm_mae,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video5_cred_mae,cred_mae,50,5,0.643741874,1,1,0,1
2646,R_664GesTxyeI46c9,Old Treat,harm_zanx,2,2,Old Treat,Female,No,16,0,0,1,0,0,1,2,video6_cred_zanx,cred_zanx,49,6,0.608576787,1,1,0,1
2647,R_67edP9oKXxC5iuJ,Old Treat,harm_aby,3,3,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video1_cred_aby,cred_aby,21,1,-0.376045634,1,0,1,0
2648,R_67edP9oKXxC5iuJ,Old Treat,harm_anna,2,2,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video2_cred_anna,cred_anna,11,2,-0.727696498,1,0,1,0
2649,R_67edP9oKXxC5iuJ,Old Treat,harm_cham,3,3,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video3_cred_cham,cred_cham,9,3,-0.798026671,1,0,1,0
2650,R_67edP9oKXxC5iuJ,Old Treat,harm_fab,2,2,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video4_cred_fab,cred_fab,8,4,-0.833191758,1,0,1,0
2651,R_67edP9oKXxC5iuJ,Old Treat,harm_mae,2,2,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video5_cred_mae,cred_mae,20,5,-0.41121072,1,0,1,0
2652,R_67edP9oKXxC5iuJ,Old Treat,harm_zanx,3,3,Old Treat,Female,Yes,17,0,1,0,0,0,1,3,video6_cred_zanx,cred_zanx,10,6,-0.762861585,1,0,1,0
2653,R_68NIH9tinfozGJj,Young Control,harm_aby,4,4,Young Control,Female,No,14,1,0,0,0,0,0,3,video1_cred_aby,cred_aby,15,1,-0.587036152,1,0,1,0
2654,R_68NIH9tinfozGJj,Young Control,harm_anna,4,4,Young Control,Female,No,14,1,0,0,0,0,0,3,video2_cred_anna,cred_anna,15,2,-0.587036152,1,0,1,0
2655,R_68NIH9tinfozGJj,Young Control,harm_cham,3,3,Young Control,Female,No,14,1,0,0,0,0,0,3,video3_cred_cham,cred_cham,8,3,-0.833191758,1,0,1,0
2656,R_68NIH9tinfozGJj,Young Control,harm_fab,3,3,Young Control,Female,No,14,1,0,0,0,0,0,3,video4_cred_fab,cred_fab,11,4,-0.727696498,1,0,1,0
2657,R_68NIH9tinfozGJj,Young Control,harm_mae,4,4,Young Control,Female,No,14,1,0,0,0,0,0,3,video5_cred_mae,cred_mae,19,5,-0.446375807,1,0,1,0
2658,R_68NIH9tinfozGJj,Young Control,harm_zanx,3,3,Young Control,Female,No,14,1,0,0,0,0,0,3,video6_cred_zanx,cred_zanx,16,6,-0.551871066,1,0,1,0
2659,R_6968sxWufyKMH4d,Young Control,harm_aby,3,3,Young Control,Male,No,15,0,0,1,0,0,0,3,video1_cred_aby,cred_aby,NA,1,NA,1,1,1,NA
2660,R_6968sxWufyKMH4d,Young Control,harm_anna,3,3,Young Control,Male,No,15,0,0,1,0,0,0,3,video2_cred_anna,cred_anna,NA,2,NA,1,1,1,NA
2661,R_6968sxWufyKMH4d,Young Control,harm_cham,2,2,Young Control,Male,No,15,0,0,1,0,0,0,3,video3_cred_cham,cred_cham,NA,3,NA,1,1,1,NA
2662,R_6968sxWufyKMH4d,Young Control,harm_fab,3,3,Young Control,Male,No,15,0,0,1,0,0,0,3,video4_cred_fab,cred_fab,NA,4,NA,1,1,1,NA
2663,R_6968sxWufyKMH4d,Young Control,harm_mae,3,3,Young Control,Male,No,15,0,0,1,0,0,0,3,video5_cred_mae,cred_mae,73,5,1.452538862,1,1,1,1
2664,R_6968sxWufyKMH4d,Young Control,harm_zanx,3,3,Young Control,Male,No,15,0,0,1,0,0,0,3,video6_cred_zanx,cred_zanx,NA,6,NA,1,1,1,NA
2665,R_69z1ajCIuTdy4xz,Old Control,harm_aby,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
2666,R_69z1ajCIuTdy4xz,Old Control,harm_anna,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video2_cred_anna,cred_anna,38,2,0.221760836,1,0,0,1
2667,R_69z1ajCIuTdy4xz,Old Control,harm_cham,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
2668,R_69z1ajCIuTdy4xz,Old Control,harm_fab,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video4_cred_fab,cred_fab,18,4,-0.481540893,1,0,0,0
2669,R_69z1ajCIuTdy4xz,Old Control,harm_mae,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video5_cred_mae,cred_mae,20,5,-0.41121072,1,0,0,0
2670,R_69z1ajCIuTdy4xz,Old Control,harm_zanx,1,1,Old Control,Female,No,15,0,0,1,0,0,0,1,video6_cred_zanx,cred_zanx,24,6,-0.270550374,1,0,0,1
2671,R_6CCTLqHbRjUoEAL,Young Treat,harm_aby,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video1_cred_aby,cred_aby,68,1,1.27671343,1,0,0,1
2672,R_6CCTLqHbRjUoEAL,Young Treat,harm_anna,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video2_cred_anna,cred_anna,26,2,-0.200220201,1,0,0,1
2673,R_6CCTLqHbRjUoEAL,Young Treat,harm_cham,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video3_cred_cham,cred_cham,38,3,0.221760836,1,0,0,1
2674,R_6CCTLqHbRjUoEAL,Young Treat,harm_fab,1,1,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video4_cred_fab,cred_fab,34,4,0.08110049,1,0,0,1
2675,R_6CCTLqHbRjUoEAL,Young Treat,harm_mae,5,5,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video5_cred_mae,cred_mae,37,5,0.18659575,1,0,0,1
2676,R_6CCTLqHbRjUoEAL,Young Treat,harm_zanx,5,5,Young Treat,Female,Yes,15,1,0,0,0,1,1,1,video6_cred_zanx,cred_zanx,38,6,0.221760836,1,0,0,1
2677,R_6CEpKQComKuOlgp,Old Treat,harm_aby,2,2,Old Treat,Male,No,14,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,73,1,1.452538862,3,1,0,1
2678,R_6CEpKQComKuOlgp,Old Treat,harm_anna,2,2,Old Treat,Male,No,14,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,77,2,1.593199208,3,1,0,1
2679,R_6CEpKQComKuOlgp,Old Treat,harm_cham,2,2,Old Treat,Male,No,14,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,75,3,1.522869035,3,1,0,1
2680,R_6CEpKQComKuOlgp,Old Treat,harm_fab,3,3,Old Treat,Male,No,14,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,75,4,1.522869035,3,1,0,1
2681,R_6CEpKQComKuOlgp,Old Treat,harm_mae,3,3,Old Treat,Male,No,14,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,71,5,1.382208689,3,1,0,1
2682,R_6CEpKQComKuOlgp,Old Treat,harm_zanx,3,3,Old Treat,Male,No,14,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,83,6,1.804189727,3,1,0,1
2683,R_6CIZPSNyU3WNRtt,Young Treat,harm_aby,1,1,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,2,0,0,0
2684,R_6CIZPSNyU3WNRtt,Young Treat,harm_anna,1,1,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video2_cred_anna,cred_anna,20,2,-0.41121072,2,0,0,0
2685,R_6CIZPSNyU3WNRtt,Young Treat,harm_cham,5,5,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,2,0,0,0
2686,R_6CIZPSNyU3WNRtt,Young Treat,harm_fab,1,1,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,2,0,0,0
2687,R_6CIZPSNyU3WNRtt,Young Treat,harm_mae,1,1,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,2,0,0,0
2688,R_6CIZPSNyU3WNRtt,Young Treat,harm_zanx,1,1,Young Treat,Female,Yes,17,0,0,0,1,0,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,2,0,0,0
2689,R_6CUVD5weuQxwVMj,Young Treat,harm_aby,5,5,Young Treat,Female,No,14,1,0,0,0,1,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,3,0,0,0
2690,R_6CUVD5weuQxwVMj,Young Treat,harm_anna,5,5,Young Treat,Female,No,14,1,0,0,0,1,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,3,0,0,0
2691,R_6CUVD5weuQxwVMj,Young Treat,harm_cham,5,5,Young Treat,Female,No,14,1,0,0,0,1,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,3,0,0,0
2692,R_6CUVD5weuQxwVMj,Young Treat,harm_fab,5,5,Young Treat,Female,No,14,1,0,0,0,1,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,3,0,0,0
2693,R_6CUVD5weuQxwVMj,Young Treat,harm_mae,1,1,Young Treat,Female,No,14,1,0,0,0,1,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,3,0,0,0
2694,R_6CUVD5weuQxwVMj,Young Treat,harm_zanx,3,3,Young Treat,Female,No,14,1,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,3,0,0,0
2695,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,17,1,-0.516705979,1,0,0,0
2696,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_anna,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,38,2,0.221760836,1,0,0,1
2697,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,50,3,0.643741874,1,0,0,1
2698,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,27,4,-0.165055115,1,0,0,1
2699,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,30,5,-0.059559855,1,0,0,1
2700,R_6Cdqq8KMb0Nc52Y,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,17,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,40,6,0.292091009,1,0,0,1
2701,R_6CfUlB4RS59ARmP,Young Control,harm_aby,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video1_cred_aby,cred_aby,75,1,1.522869035,3,1,0,1
2702,R_6CfUlB4RS59ARmP,Young Control,harm_anna,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video2_cred_anna,cred_anna,82,2,1.76902464,3,1,0,1
2703,R_6CfUlB4RS59ARmP,Young Control,harm_cham,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video3_cred_cham,cred_cham,44,3,0.432751355,3,1,0,1
2704,R_6CfUlB4RS59ARmP,Young Control,harm_fab,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video4_cred_fab,cred_fab,97,4,2.296500937,3,1,0,1
2705,R_6CfUlB4RS59ARmP,Young Control,harm_mae,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video5_cred_mae,cred_mae,100,5,2.401996197,3,1,0,1
2706,R_6CfUlB4RS59ARmP,Young Control,harm_zanx,2,2,Young Control,Male,Yes,15,0,0,1,0,0,0,2,video6_cred_zanx,cred_zanx,32,6,0.010770317,3,1,0,1
2707,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_aby,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video1_cred_aby,cred_aby,7,1,-0.868356844,1,0,0,0
2708,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_anna,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video2_cred_anna,cred_anna,36,2,0.151430663,1,0,0,1
2709,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_cham,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video3_cred_cham,cred_cham,10,3,-0.762861585,1,0,0,0
2710,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_fab,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video4_cred_fab,cred_fab,20,4,-0.41121072,1,0,0,0
2711,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_mae,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video5_cred_mae,cred_mae,8,5,-0.833191758,1,0,0,0
2712,R_6Cjrwo2Y6KLsJqh,Old Treat,harm_zanx,1,1,Old Treat,Female,Yes,15,0,0,0,1,0,0,1,video6_cred_zanx,cred_zanx,8,6,-0.833191758,1,0,0,0
2713,R_6CrnPhrIVqTqVZz,Young Control,harm_aby,4,4,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,14,1,-0.622201239,1,0,0,0
2714,R_6CrnPhrIVqTqVZz,Young Control,harm_anna,5,5,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,23,2,-0.305715461,1,0,0,1
2715,R_6CrnPhrIVqTqVZz,Young Control,harm_cham,4,4,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,16,3,-0.551871066,1,0,0,0
2716,R_6CrnPhrIVqTqVZz,Young Control,harm_fab,4,4,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,16,4,-0.551871066,1,0,0,0
2717,R_6CrnPhrIVqTqVZz,Young Control,harm_mae,3,3,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,13,5,-0.657366325,1,0,0,0
2718,R_6CrnPhrIVqTqVZz,Young Control,harm_zanx,4,4,Young Control,Female,Yes,16,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,19,6,-0.446375807,1,0,0,0
2719,R_6CvTjQ1kmWp2Clz,Old Control,harm_aby,1,1,Old Control,Female,No,14,0,1,1,0,1,0,1,video1_cred_aby,cred_aby,21,1,-0.376045634,1,0,0,0
2720,R_6CvTjQ1kmWp2Clz,Old Control,harm_anna,2,2,Old Control,Female,No,14,0,1,1,0,1,0,1,video2_cred_anna,cred_anna,36,2,0.151430663,1,0,0,1
2721,R_6CvTjQ1kmWp2Clz,Old Control,harm_cham,3,3,Old Control,Female,No,14,0,1,1,0,1,0,1,video3_cred_cham,cred_cham,62,3,1.065722911,1,0,0,1
