,ResponseId,Condition,influencer_video,vape_cool,vape_attr,video_id,influencer,credibility_median,video_number,credibility_median_rescale,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,vape_appeal,vape_appeal_sum,vape_appeal_pretest_sum,vape_appeal_pretest_3cat,vape_appeal_t3,Ethnicity,Sex,sm_freq_use,sub_30dayuse,credibility_median_binary
2021,R_5SeEp1j0YlMcYIE,Old Treat,mae,0,0,video5_cred_mae,cred_mae,13,5,-0.657366325,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,3,0,0
2022,R_5SeEp1j0YlMcYIE,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,20,6,-0.41121072,Female,No,1,1,0,0,0,0,0,0,0,0,Low,Low,No,Female,3,0,0
2023,R_5SlbKiMBfxY3i2r,Old Control,aby,3,5,video1_cred_aby,cred_aby,66,1,1.206383257,Male,No,4,1,0,0,0,0,1,4,8,9,Moderate,High,No,Male,1,1,1
2024,R_5SlbKiMBfxY3i2r,Old Control,anna,4,5,video2_cred_anna,cred_anna,64,2,1.136053084,Male,No,4,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,1,1,1
2025,R_5SlbKiMBfxY3i2r,Old Control,cham,4,5,video3_cred_cham,cred_cham,64,3,1.136053084,Male,No,4,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,1,1,1
2026,R_5SlbKiMBfxY3i2r,Old Control,fab,5,4,video4_cred_fab,cred_fab,66,4,1.206383257,Male,No,4,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,1,1,1
2027,R_5SlbKiMBfxY3i2r,Old Control,mae,4,5,video5_cred_mae,cred_mae,59,5,0.960227652,Male,No,4,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,1,1,1
2028,R_5SlbKiMBfxY3i2r,Old Control,zanx,4,5,video6_cred_zanx,cred_zanx,66,6,1.206383257,Male,No,4,1,0,0,0,0,1,4.5,9,9,Moderate,High,No,Male,1,1,1
2029,R_5TMDOpa7JoEep0N,Young Control,aby,1,1,video1_cred_aby,cred_aby,9,1,-0.798026671,Female,Yes,1,0,0,0,0,1,1,1,2,1,Low,Moderate,Yes,Female,2,0,0
2030,R_5TMDOpa7JoEep0N,Young Control,anna,1,1,video2_cred_anna,cred_anna,14,2,-0.622201239,Female,Yes,1,0,0,0,0,1,1,1,2,1,Low,Moderate,Yes,Female,2,0,0
2031,R_5TMDOpa7JoEep0N,Young Control,cham,1,1,video3_cred_cham,cred_cham,16,3,-0.551871066,Female,Yes,1,0,0,0,0,1,1,1,2,1,Low,Moderate,Yes,Female,2,0,0
2032,R_5TMDOpa7JoEep0N,Young Control,fab,0,0,video4_cred_fab,cred_fab,10,4,-0.762861585,Female,Yes,1,0,0,0,0,1,1,0,0,1,Low,Low,Yes,Female,2,0,0
2033,R_5TMDOpa7JoEep0N,Young Control,mae,1,1,video5_cred_mae,cred_mae,9,5,-0.798026671,Female,Yes,1,0,0,0,0,1,1,1,2,1,Low,Moderate,Yes,Female,2,0,0
2034,R_5TMDOpa7JoEep0N,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,6,6,-0.903521931,Female,Yes,1,0,0,0,0,1,1,0,0,1,Low,Low,Yes,Female,2,0,0
2035,R_5TYTWKo05Gren3U,Old Treat,aby,4,3,video1_cred_aby,cred_aby,51,1,0.67890696,Male,No,3,1,0,0,0,0,1,3.5,7,7,Moderate,High,No,Male,2,1,1
2036,R_5TYTWKo05Gren3U,Old Treat,anna,4,3,video2_cred_anna,cred_anna,31,2,-0.024394769,Male,No,3,1,0,0,0,0,1,3.5,7,7,Moderate,High,No,Male,2,1,1
2037,R_5TYTWKo05Gren3U,Old Treat,cham,4,3,video3_cred_cham,cred_cham,49,3,0.608576787,Male,No,3,1,0,0,0,0,1,3.5,7,7,Moderate,High,No,Male,2,1,1
2038,R_5TYTWKo05Gren3U,Old Treat,fab,3,3,video4_cred_fab,cred_fab,60,4,0.995392738,Male,No,3,1,0,0,0,0,1,3,6,7,Moderate,High,No,Male,2,1,1
2039,R_5TYTWKo05Gren3U,Old Treat,mae,3,4,video5_cred_mae,cred_mae,47,5,0.538246614,Male,No,3,1,0,0,0,0,1,3.5,7,7,Moderate,High,No,Male,2,1,1
2040,R_5TYTWKo05Gren3U,Old Treat,zanx,4,3,video6_cred_zanx,cred_zanx,52,6,0.714072047,Male,No,3,1,0,0,0,0,1,3.5,7,7,Moderate,High,No,Male,2,1,1
2041,R_5TuAldYJ4LGtS9E,Young Control,aby,1,0,video1_cred_aby,cred_aby,45,1,0.467916441,Female,Yes,3,0,0,1,0,0,0,0.5,1,1,Low,Moderate,Yes,Female,1,0,1
2042,R_5TuAldYJ4LGtS9E,Young Control,anna,0,1,video2_cred_anna,cred_anna,10,2,-0.762861585,Female,Yes,3,0,0,1,0,0,0,0.5,1,1,Low,Moderate,Yes,Female,1,0,0
2043,R_5TuAldYJ4LGtS9E,Young Control,cham,0,0,video3_cred_cham,cred_cham,7,3,-0.868356844,Female,Yes,3,0,0,1,0,0,0,0,0,1,Low,Low,Yes,Female,1,0,0
2044,R_5TuAldYJ4LGtS9E,Young Control,fab,0,0,video4_cred_fab,cred_fab,3,4,-1.00901719,Female,Yes,3,0,0,1,0,0,0,0,0,1,Low,Low,Yes,Female,1,0,0
2045,R_5TuAldYJ4LGtS9E,Young Control,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Female,Yes,3,0,0,1,0,0,0,0,0,1,Low,Low,Yes,Female,1,0,0
2046,R_5TuAldYJ4LGtS9E,Young Control,zanx,1,0,video6_cred_zanx,cred_zanx,34,6,0.08110049,Female,Yes,3,0,0,1,0,0,0,0.5,1,1,Low,Moderate,Yes,Female,1,0,1
2047,R_5U6qZ0o0TJAG53s,Old Treat,aby,0,0,video1_cred_aby,cred_aby,26,1,-0.200220201,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,1
2048,R_5U6qZ0o0TJAG53s,Old Treat,anna,0,0,video2_cred_anna,cred_anna,15,2,-0.587036152,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2049,R_5U6qZ0o0TJAG53s,Old Treat,cham,0,0,video3_cred_cham,cred_cham,13,3,-0.657366325,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2050,R_5U6qZ0o0TJAG53s,Old Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2051,R_5U6qZ0o0TJAG53s,Old Treat,mae,0,0,video5_cred_mae,cred_mae,4,5,-0.973852103,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2052,R_5U6qZ0o0TJAG53s,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Female,Yes,4,1,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2053,R_5Ueqx49qz9Y5xbH,Young Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,Yes,4,1,0,0,0,0,0,0,0,2,Low,Low,Yes,Female,1,0,0
2054,R_5Ueqx49qz9Y5xbH,Young Control,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,Yes,4,1,0,0,0,0,0,0,0,2,Low,Low,Yes,Female,1,0,0
2055,R_5Ueqx49qz9Y5xbH,Young Control,cham,0,0,video3_cred_cham,cred_cham,8,3,-0.833191758,Female,Yes,4,1,0,0,0,0,0,0,0,2,Low,Low,Yes,Female,1,0,0
2056,R_5Ueqx49qz9Y5xbH,Young Control,fab,0,0,video4_cred_fab,cred_fab,44,4,0.432751355,Female,Yes,4,1,0,0,0,0,0,0,0,2,Low,Low,Yes,Female,1,0,1
2057,R_5Ueqx49qz9Y5xbH,Young Control,mae,0,1,video5_cred_mae,cred_mae,39,5,0.256925923,Female,Yes,4,1,0,0,0,0,0,0.5,1,2,Low,Moderate,Yes,Female,1,0,1
2058,R_5Ueqx49qz9Y5xbH,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Female,Yes,4,1,0,0,0,0,0,0,0,2,Low,Low,Yes,Female,1,0,0
2059,R_5VIgQm6GlAbwgIV,Young Treat,aby,0,0,video1_cred_aby,cred_aby,10,1,-0.762861585,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2060,R_5VIgQm6GlAbwgIV,Young Treat,anna,0,0,video2_cred_anna,cred_anna,11,2,-0.727696498,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2061,R_5VIgQm6GlAbwgIV,Young Treat,cham,0,0,video3_cred_cham,cred_cham,10,3,-0.762861585,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2062,R_5VIgQm6GlAbwgIV,Young Treat,fab,0,0,video4_cred_fab,cred_fab,10,4,-0.762861585,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2063,R_5VIgQm6GlAbwgIV,Young Treat,mae,0,0,video5_cred_mae,cred_mae,10,5,-0.762861585,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2064,R_5VIgQm6GlAbwgIV,Young Treat,zanx,0,0,video6_cred_zanx,cred_zanx,10,6,-0.762861585,Female,Yes,2,0,0,0,1,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2065,R_5VZy2JXTXqSKZvH,Young Treat,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2066,R_5VZy2JXTXqSKZvH,Young Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2067,R_5VZy2JXTXqSKZvH,Young Treat,cham,0,0,video3_cred_cham,cred_cham,2,3,-1.044182276,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2068,R_5VZy2JXTXqSKZvH,Young Treat,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2069,R_5VZy2JXTXqSKZvH,Young Treat,mae,0,0,video5_cred_mae,cred_mae,0,5,-1.114512449,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2070,R_5VZy2JXTXqSKZvH,Young Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,No,1,0,1,0,0,1,0,0,0,0,Low,Low,No,Male,3,0,0
2071,R_5Vw04HG4XnX5ELD,Young Control,aby,0,0,video1_cred_aby,cred_aby,6,1,-0.903521931,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
2072,R_5Vw04HG4XnX5ELD,Young Control,anna,0,0,video2_cred_anna,cred_anna,17,2,-0.516705979,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
2073,R_5Vw04HG4XnX5ELD,Young Control,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
2074,R_5Vw04HG4XnX5ELD,Young Control,fab,0,0,video4_cred_fab,cred_fab,4,4,-0.973852103,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
2075,R_5Vw04HG4XnX5ELD,Young Control,mae,0,0,video5_cred_mae,cred_mae,25,5,-0.235385288,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,1
2076,R_5Vw04HG4XnX5ELD,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Male,No,3,1,0,0,0,0,0,0,0,0,Low,Low,No,Male,3,0,0
2077,R_5WS73oq2Ma856ZJ,Old Control,aby,6,6,video1_cred_aby,cred_aby,85,1,1.8745199,Female,Yes,3,0,0,1,0,0,0,6,12,11,High,High,Yes,Female,2,1,1
2078,R_5WS73oq2Ma856ZJ,Old Control,anna,5,6,video2_cred_anna,cred_anna,84,2,1.839354813,Female,Yes,3,0,0,1,0,0,0,5.5,11,11,High,High,Yes,Female,2,1,1
2079,R_5WS73oq2Ma856ZJ,Old Control,cham,6,5,video3_cred_cham,cred_cham,86,3,1.909684986,Female,Yes,3,0,0,1,0,0,0,5.5,11,11,High,High,Yes,Female,2,1,1
2080,R_5WS73oq2Ma856ZJ,Old Control,fab,5,5,video4_cred_fab,cred_fab,79,4,1.663529381,Female,Yes,3,0,0,1,0,0,0,5,10,11,High,High,Yes,Female,2,1,1
2081,R_5WS73oq2Ma856ZJ,Old Control,mae,6,6,video5_cred_mae,cred_mae,83,5,1.804189727,Female,Yes,3,0,0,1,0,0,0,6,12,11,High,High,Yes,Female,2,1,1
2082,R_5WS73oq2Ma856ZJ,Old Control,zanx,6,5,video6_cred_zanx,cred_zanx,85,6,1.8745199,Female,Yes,3,0,0,1,0,0,0,5.5,11,11,High,High,Yes,Female,2,1,1
2083,R_5XiqlqKgbjoJ5gB,Old Control,aby,0,0,video1_cred_aby,cred_aby,40,1,0.292091009,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,1
2084,R_5XiqlqKgbjoJ5gB,Old Control,anna,0,0,video2_cred_anna,cred_anna,41,2,0.327256096,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,1
2085,R_5XiqlqKgbjoJ5gB,Old Control,cham,0,0,video3_cred_cham,cred_cham,20,3,-0.41121072,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,0
2086,R_5XiqlqKgbjoJ5gB,Old Control,fab,0,0,video4_cred_fab,cred_fab,20,4,-0.41121072,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,0
2087,R_5XiqlqKgbjoJ5gB,Old Control,mae,0,0,video5_cred_mae,cred_mae,20,5,-0.41121072,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,0
2088,R_5XiqlqKgbjoJ5gB,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,10,6,-0.762861585,Female,Yes,1,0,0,0,0,1,1,0,0,0,Low,Low,Yes,Female,2,0,0
2089,R_5Xiw76Mg1ra7M6l,Old Treat,aby,0,0,video1_cred_aby,cred_aby,9,1,-0.798026671,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2090,R_5Xiw76Mg1ra7M6l,Old Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2091,R_5Xiw76Mg1ra7M6l,Old Treat,cham,0,0,video3_cred_cham,cred_cham,10,3,-0.762861585,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2092,R_5Xiw76Mg1ra7M6l,Old Treat,fab,0,0,video4_cred_fab,cred_fab,13,4,-0.657366325,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2093,R_5Xiw76Mg1ra7M6l,Old Treat,mae,0,0,video5_cred_mae,cred_mae,20,5,-0.41121072,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2094,R_5Xiw76Mg1ra7M6l,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,19,6,-0.446375807,Female,No,3,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,1,0,0
2095,R_5Xn8wFWI98Yig6M,Young Control,aby,1,1,video1_cred_aby,cred_aby,28,1,-0.129890028,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,1
2096,R_5Xn8wFWI98Yig6M,Young Control,anna,1,1,video2_cred_anna,cred_anna,40,2,0.292091009,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,1
2097,R_5Xn8wFWI98Yig6M,Young Control,cham,1,1,video3_cred_cham,cred_cham,9,3,-0.798026671,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,0
2098,R_5Xn8wFWI98Yig6M,Young Control,fab,1,1,video4_cred_fab,cred_fab,3,4,-1.00901719,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,0
2099,R_5Xn8wFWI98Yig6M,Young Control,mae,1,1,video5_cred_mae,cred_mae,6,5,-0.903521931,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,0
2100,R_5Xn8wFWI98Yig6M,Young Control,zanx,1,1,video6_cred_zanx,cred_zanx,7,6,-0.868356844,Female,No,4,1,0,0,0,0,1,1,2,4,Low,Moderate,No,Female,1,0,0
2101,R_5Y5j8vLyrjUpL33,Old Control,aby,0,0,video1_cred_aby,cred_aby,52,1,0.714072047,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2102,R_5Y5j8vLyrjUpL33,Old Control,anna,0,1,video2_cred_anna,cred_anna,40,2,0.292091009,Female,Yes,4,0,0,0,0,1,0,0.5,1,0,Low,Moderate,Yes,Female,1,0,1
2103,R_5Y5j8vLyrjUpL33,Old Control,cham,0,0,video3_cred_cham,cred_cham,51,3,0.67890696,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2104,R_5Y5j8vLyrjUpL33,Old Control,fab,0,0,video4_cred_fab,cred_fab,59,4,0.960227652,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2105,R_5Y5j8vLyrjUpL33,Old Control,mae,0,0,video5_cred_mae,cred_mae,41,5,0.327256096,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2106,R_5Y5j8vLyrjUpL33,Old Control,zanx,0,0,video6_cred_zanx,cred_zanx,29,6,-0.094724942,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2107,R_5YGYIVYN8aJgJ1f,Old Treat,aby,4,3,video1_cred_aby,cred_aby,39,1,0.256925923,Male,Yes,3,0,0,0,1,0,1,3.5,7,4,Low,High,Yes,Male,1,0,1
2108,R_5YGYIVYN8aJgJ1f,Old Treat,anna,2,1,video2_cred_anna,cred_anna,40,2,0.292091009,Male,Yes,3,0,0,0,1,0,1,1.5,3,4,Low,Moderate,Yes,Male,1,0,1
2109,R_5YGYIVYN8aJgJ1f,Old Treat,cham,2,1,video3_cred_cham,cred_cham,40,3,0.292091009,Male,Yes,3,0,0,0,1,0,1,1.5,3,4,Low,Moderate,Yes,Male,1,0,1
2110,R_5YGYIVYN8aJgJ1f,Old Treat,fab,1,1,video4_cred_fab,cred_fab,10,4,-0.762861585,Male,Yes,3,0,0,0,1,0,1,1,2,4,Low,Moderate,Yes,Male,1,0,0
2111,R_5YGYIVYN8aJgJ1f,Old Treat,mae,2,1,video5_cred_mae,cred_mae,17,5,-0.516705979,Male,Yes,3,0,0,0,1,0,1,1.5,3,4,Low,Moderate,Yes,Male,1,0,0
2112,R_5YGYIVYN8aJgJ1f,Old Treat,zanx,3,1,video6_cred_zanx,cred_zanx,10,6,-0.762861585,Male,Yes,3,0,0,0,1,0,1,2,4,4,Low,High,Yes,Male,1,0,0
2113,R_5ZTAvZ8k0Nti1X7,Old Treat,aby,1,1,video1_cred_aby,cred_aby,9,1,-0.798026671,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2114,R_5ZTAvZ8k0Nti1X7,Old Treat,anna,1,1,video2_cred_anna,cred_anna,11,2,-0.727696498,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2115,R_5ZTAvZ8k0Nti1X7,Old Treat,cham,1,1,video3_cred_cham,cred_cham,3,3,-1.00901719,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2116,R_5ZTAvZ8k0Nti1X7,Old Treat,fab,1,1,video4_cred_fab,cred_fab,9,4,-0.798026671,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2117,R_5ZTAvZ8k0Nti1X7,Old Treat,mae,1,1,video5_cred_mae,cred_mae,8,5,-0.833191758,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2118,R_5ZTAvZ8k0Nti1X7,Old Treat,zanx,1,1,video6_cred_zanx,cred_zanx,4,6,-0.973852103,Female,No,4,1,0,1,1,0,0,1,2,2,Low,Moderate,No,Female,2,0,0
2119,R_5Zjr821pbFY7s65,Old Treat,aby,0,1,video1_cred_aby,cred_aby,9,1,-0.798026671,Female,Yes,2,0,0,0,1,0,1,0.5,1,0,Low,Moderate,Yes,Female,1,0,0
2120,R_5Zjr821pbFY7s65,Old Treat,anna,0,0,video2_cred_anna,cred_anna,5,2,-0.938687017,Female,Yes,2,0,0,0,1,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
2121,R_5Zjr821pbFY7s65,Old Treat,cham,0,0,video3_cred_cham,cred_cham,8,3,-0.833191758,Female,Yes,2,0,0,0,1,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
2122,R_5Zjr821pbFY7s65,Old Treat,fab,0,0,video4_cred_fab,cred_fab,7,4,-0.868356844,Female,Yes,2,0,0,0,1,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
2123,R_5Zjr821pbFY7s65,Old Treat,mae,0,0,video5_cred_mae,cred_mae,5,5,-0.938687017,Female,Yes,2,0,0,0,1,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
2124,R_5Zjr821pbFY7s65,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,11,6,-0.727696498,Female,Yes,2,0,0,0,1,0,1,0,0,0,Low,Low,Yes,Female,1,0,0
2125,R_5aitFxipFtwoWWZ,Young Control,aby,0,0,video1_cred_aby,cred_aby,0,1,-1.114512449,Female,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2126,R_5aitFxipFtwoWWZ,Young Control,anna,0,0,video2_cred_anna,cred_anna,12,2,-0.692531412,Female,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2127,R_5aitFxipFtwoWWZ,Young Control,cham,NA,NA,video3_cred_cham,cred_cham,NA,3,NA,Female,Yes,4,0,0,0,0,0,0,NA,NA,0,Low,NA,Yes,Female,1,0,NA
2128,R_5aitFxipFtwoWWZ,Young Control,fab,0,0,video4_cred_fab,cred_fab,0,4,-1.114512449,Female,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2129,R_5aitFxipFtwoWWZ,Young Control,mae,0,0,video5_cred_mae,cred_mae,13,5,-0.657366325,Female,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2130,R_5aitFxipFtwoWWZ,Young Control,zanx,0,0,video6_cred_zanx,cred_zanx,2,6,-1.044182276,Female,Yes,4,0,0,0,0,0,0,0,0,0,Low,Low,Yes,Female,1,0,0
2131,R_5an0NIReTweSICC,Young Treat,aby,0,0,video1_cred_aby,cred_aby,20,1,-0.41121072,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,0
2132,R_5an0NIReTweSICC,Young Treat,anna,0,0,video2_cred_anna,cred_anna,15,2,-0.587036152,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,0
2133,R_5an0NIReTweSICC,Young Treat,cham,0,0,video3_cred_cham,cred_cham,14,3,-0.622201239,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,0
2134,R_5an0NIReTweSICC,Young Treat,fab,0,0,video4_cred_fab,cred_fab,19,4,-0.446375807,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,0
2135,R_5an0NIReTweSICC,Young Treat,mae,0,0,video5_cred_mae,cred_mae,18,5,-0.481540893,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,0
2136,R_5an0NIReTweSICC,Young Treat,zanx,0,0,video6_cred_zanx,cred_zanx,23,6,-0.305715461,Female,No,1,0,1,0,0,0,0,0,0,0,Low,Low,No,Female,2,0,1
2137,R_5awU0XnEFslgOOH,Young Treat,aby,0,0,video1_cred_aby,cred_aby,38,1,0.221760836,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,1
2138,R_5awU0XnEFslgOOH,Young Treat,anna,0,0,video2_cred_anna,cred_anna,0,2,-1.114512449,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
2139,R_5awU0XnEFslgOOH,Young Treat,cham,0,0,video3_cred_cham,cred_cham,0,3,-1.114512449,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
2140,R_5awU0XnEFslgOOH,Young Treat,fab,0,0,video4_cred_fab,cred_fab,13,4,-0.657366325,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
2141,R_5awU0XnEFslgOOH,Young Treat,mae,0,0,video5_cred_mae,cred_mae,19,5,-0.446375807,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
2142,R_5awU0XnEFslgOOH,Young Treat,zanx,0,0,video6_cred_zanx,cred_zanx,0,6,-1.114512449,Female,Yes,4,0,0,0,0,1,0,0,0,0,Low,Low,Yes,Female,1,0,0
2143,R_5bPyKX9wpJO6ByN,Old Treat,aby,0,0,video1_cred_aby,cred_aby,50,1,0.643741874,Female,Yes,4,0,0,0,0,0,1,0,0,1,Low,Low,Yes,Female,2,0,1
2144,R_5bPyKX9wpJO6ByN,Old Treat,anna,0,0,video2_cred_anna,cred_anna,50,2,0.643741874,Female,Yes,4,0,0,0,0,0,1,0,0,1,Low,Low,Yes,Female,2,0,1
2145,R_5bPyKX9wpJO6ByN,Old Treat,cham,1,0,video3_cred_cham,cred_cham,NA,3,NA,Female,Yes,4,0,0,0,0,0,1,0.5,1,1,Low,Moderate,Yes,Female,2,0,NA
2146,R_5bPyKX9wpJO6ByN,Old Treat,fab,0,0,video4_cred_fab,cred_fab,50,4,0.643741874,Female,Yes,4,0,0,0,0,0,1,0,0,1,Low,Low,Yes,Female,2,0,1
2147,R_5bPyKX9wpJO6ByN,Old Treat,mae,0,0,video5_cred_mae,cred_mae,50,5,0.643741874,Female,Yes,4,0,0,0,0,0,1,0,0,1,Low,Low,Yes,Female,2,0,1
2148,R_5bPyKX9wpJO6ByN,Old Treat,zanx,0,0,video6_cred_zanx,cred_zanx,50,6,0.643741874,Female,Yes,4,0,0,0,0,0,1,0,0,1,Low,Low,Yes,Female,2,0,1
2149,R_5bfGBnOObqmC3bH,Young Treat,aby,0,0,video1_cred_aby,cred_aby,12,1,-0.692531412,Female,Yes,1,0,0,0,0,1,1,0,0,3,Low,Low,Yes,Female,1,0,0
2150,R_5bfGBnOObqmC3bH,Young Treat,anna,1,2,video2_cred_anna,cred_anna,34,2,0.08110049,Female,Yes,1,0,0,0,0,1,1,1.5,3,3,Low,Moderate,Yes,Female,1,0,1
2151,R_5bfGBnOObqmC3bH,Young Treat,cham,1,2,video3_cred_cham,cred_cham,35,3,0.116265577,Female,Yes,1,0,0,0,0,1,1,1.5,3,3,Low,Moderate,Yes,Female,1,0,1
